"INSTANCE","DATETIME","DATA"
1,"01/06/2020 02:01",3306
1,"01/06/2020 03:01",3028
1,"01/06/2020 04:00",2870
1,"01/06/2020 05:00",2867
1,"01/06/2020 06:00",2788
1,"01/06/2020 07:00",3782
1,"01/06/2020 08:00",3239
1,"01/06/2020 09:00",3521
1,"01/06/2020 10:00",2524
1,"01/06/2020 11:00",2209
1,"01/06/2020 12:00",2756
1,"01/06/2020 13:00",2497
1,"01/06/2020 14:00",2693
1,"01/06/2020 15:00",2737
1,"01/06/2020 16:01",2381
1,"01/06/2020 17:00",2618
1,"01/06/2020 18:00",2502
1,"01/06/2020 19:00",1766
1,"01/06/2020 20:00",724
1,"01/06/2020 21:00",1042
1,"01/06/2020 22:01",1993
1,"01/06/2020 23:01",2141
1,"02/06/2020 00:01",2182
1,"02/06/2020 01:01",2252
1,"02/06/2020 02:01",2303
1,"02/06/2020 03:01",2321
1,"02/06/2020 04:00",2046
1,"02/06/2020 05:00",2187
1,"02/06/2020 06:00",2462
1,"02/06/2020 07:00",2432
1,"02/06/2020 08:00",2406
1,"02/06/2020 09:00",2105
1,"02/06/2020 10:00",2290
1,"02/06/2020 11:00",2311
1,"02/06/2020 12:00",1884
1,"02/06/2020 13:00",1702
1,"02/06/2020 14:00",1984
1,"02/06/2020 15:00",2140
1,"02/06/2020 16:00",2293
1,"02/06/2020 17:00",2416
1,"02/06/2020 18:01",2203
1,"02/06/2020 19:01",2367
1,"02/06/2020 20:01",2374
1,"02/06/2020 21:01",2459
1,"02/06/2020 22:01",2017
1,"02/06/2020 23:00",2439
1,"03/06/2020 00:00",2288
1,"03/06/2020 01:00",2452
1,"03/06/2020 02:00",2387
1,"03/06/2020 03:00",2540
1,"03/06/2020 04:00",2219
1,"03/06/2020 05:00",2559
1,"03/06/2020 06:00",2307
1,"03/06/2020 07:00",2366
1,"03/06/2020 08:00",2356
1,"03/06/2020 09:00",2388
1,"03/06/2020 10:00",2200
1,"03/06/2020 11:00",2455
1,"03/06/2020 12:00",2489
1,"03/06/2020 13:00",2816
1,"03/06/2020 14:00",2486
1,"03/06/2020 15:00",3276
1,"03/06/2020 16:01",3114
1,"03/06/2020 17:01",2803
1,"03/06/2020 18:00",2752
1,"03/06/2020 19:00",2562
1,"03/06/2020 20:00",3006
1,"03/06/2020 21:00",3577
1,"03/06/2020 22:00",2364
1,"03/06/2020 23:01",2498
1,"04/06/2020 00:01",2907
1,"04/06/2020 01:01",3178
1,"04/06/2020 02:00",2875
1,"04/06/2020 03:00",3012
1,"04/06/2020 04:00",2781
1,"04/06/2020 05:00",2604
1,"04/06/2020 06:00",2328
1,"04/06/2020 07:00",2838
1,"04/06/2020 08:00",2327
1,"04/06/2020 09:00",2373
1,"04/06/2020 10:00",2793
1,"04/06/2020 11:00",2795
1,"04/06/2020 12:00",2838
