"SNAP_ID","NODE","TO_CHAR(BEGIN_INTERVAL_TIME,'DD/MM/YYYYHH24:MI')","SQL_ID","PLAN_HASH_VALUE","EXECS","AVG_CPUTIME","AVG_ETIME","AVG_LIO","AVG_CLUSTER","ROWS_EXEC"
80321,"2","30/10/2020 12:00","1n32hnmxv1kgj",307274740,"6,566","1.786","1.795","121,001.9",".00275",60.7953092
80322,"1","30/10/2020 13:00","1n32hnmxv1kgj",307274740,"8,362","2.058","2.075","139,303.2",".00605",64.3903372
80322,"2","30/10/2020 13:00","1n32hnmxv1kgj",307274740,"7,303","1.945","1.957","138,442.3",".00308",64.2221005
80323,"1","30/10/2020 14:00","1n32hnmxv1kgj",307274740,"8,518","2.134","2.155",".0",".00651",66.4592627
80323,"2","30/10/2020 14:00","1n32hnmxv1kgj",307274740,"7,663","2.005","2.020","145,310.3",".00375",67.0935665
80324,"1","30/10/2020 15:00","1n32hnmxv1kgj",307274740,"8,852","2.083","2.104","136,482.7",".00599",61.7406236
80324,"2","30/10/2020 15:00","1n32hnmxv1kgj",307274740,"7,806","2.007","2.024",".0",".00336",62.6484755
80325,"1","30/10/2020 16:00","1n32hnmxv1kgj",307274740,"9,694","1.930","1.957","115,775.2",".00562",52.4907159
80325,"2","30/10/2020 16:00","1n32hnmxv1kgj",307274740,"8,529","1.800","1.815","115,176.5",".00318",51.364521
80326,"1","30/10/2020 17:00","1n32hnmxv1kgj",307274740,"9,960","1.817","1.837",".0",".00609",52.4420683
80326,"2","30/10/2020 17:00","1n32hnmxv1kgj",307274740,"8,717","1.733","1.747","112,814.1",".00409",53.1553287
80327,"1","30/10/2020 18:00","1n32hnmxv1kgj",307274740,"9,903","1.829","1.850","111,487.4",".00541",53.3367666
80327,"2","30/10/2020 18:00","1n32hnmxv1kgj",307274740,"8,607","1.718","1.730","109,705.2",".00347",52.5200418
80328,"1","30/10/2020 19:00","1n32hnmxv1kgj",307274740,"9,723","1.868","1.889","112,587.8",".00549",52.0279749
80328,"2","30/10/2020 19:00","1n32hnmxv1kgj",307274740,"8,553","1.774","1.788",".0",".00347",52.8412253
80329,"1","30/10/2020 20:00","1n32hnmxv1kgj",307274740,"9,703","1.750","1.766","109,993.0",".00598",51.8828197
80329,"2","30/10/2020 20:00","1n32hnmxv1kgj",307274740,"8,618","1.721","1.736","110,229.3",".00287",51.6660478
80330,"1","30/10/2020 21:00","1n32hnmxv1kgj",307274740,"9,207","1.768","1.786",".0",".00585",50.0419246
80330,"2","30/10/2020 21:00","1n32hnmxv1kgj",307274740,"8,082","1.749","1.767","108,379.6",".00269",48.726924
80331,"1","30/10/2020 22:00","1n32hnmxv1kgj",307274740,"9,376","1.719","1.735","106,471.4",".00580",50.0301834
80331,"2","30/10/2020 22:00","1n32hnmxv1kgj",307274740,"8,273","1.737","1.754","108,396.8",".00261",50.4216125
80332,"1","30/10/2020 23:00","1n32hnmxv1kgj",307274740,"9,584","1.937","1.992","109,748.7",".00586",53.1929257
80332,"2","30/10/2020 23:00","1n32hnmxv1kgj",307274740,"8,549","1.819","1.847","110,741.0",".00334",53.2655281
80333,"1","31/10/2020 00:00","1n32hnmxv1kgj",307274740,"9,293","1.832","1.853","106,632.7",".00642",50.152588
80333,"2","31/10/2020 00:00","1n32hnmxv1kgj",307274740,"8,379","1.712","1.726",".0",".00276",49.7349326
80334,"1","31/10/2020 01:00","1n32hnmxv1kgj",307274740,"10,989","2.014","2.087","93,450.9",".00423",43.8261898
80334,"2","31/10/2020 01:00","1n32hnmxv1kgj",307274740,"9,825","1.641","1.661","91,872.7",".00270",43.0577099
80335,"1","31/10/2020 02:00","1n32hnmxv1kgj",307274740,"11,131","2.009","2.052","31,510.8",".00399",47.0194053
80335,"2","31/10/2020 02:00","1n32hnmxv1kgj",307274740,"9,812","1.721","1.737","105,746.5",".00242",47.0510599
80336,"1","31/10/2020 03:00","1n32hnmxv1kgj",307274740,"11,799","1.857","1.879","116,340.6",".00474",49.6387829
80336,"2","31/10/2020 03:00","1n32hnmxv1kgj",307274740,"10,292","1.795","1.809","117,720.6",".00242",50.0284687
80337,"1","31/10/2020 04:00","1n32hnmxv1kgj",307274740,"12,125","1.758","1.769","114,062.3",".00424",51.0620206
80337,"2","31/10/2020 04:00","1n32hnmxv1kgj",307274740,"10,945","1.803","1.816","116,494.1",".00215",51.7833714
80338,"1","31/10/2020 05:00","1n32hnmxv1kgj",307274740,"11,692","1.824","1.834",".0",".00343",48.9765652
80338,"2","31/10/2020 05:00","1n32hnmxv1kgj",307274740,"10,221","1.885","1.898",".0",".00214",49.0146757
80339,"1","31/10/2020 06:00","1n32hnmxv1kgj",307274740,"11,763","1.780","1.791","115,978.4",".00452",50.0239735
80339,"2","31/10/2020 06:00","1n32hnmxv1kgj",307274740,"10,196","1.855","1.867","115,883.6",".00237",50.0884661
80340,"1","31/10/2020 07:00","1n32hnmxv1kgj",307274740,"10,429","1.719","1.734","99,163.1",".00331",45.9672068
80340,"2","31/10/2020 07:00","1n32hnmxv1kgj",307274740,"9,152","1.712","1.726","101,487.5",".00239",47.4010052
80341,"1","31/10/2020 08:00","1n32hnmxv1kgj",307274740,"11,502","1.963","1.986","123,262.5",".00408",52.6025909
80341,"2","31/10/2020 08:00","1n32hnmxv1kgj",307274740,"10,115","1.892","1.906","122,092.0",".00274",51.9716263
80342,"1","31/10/2020 09:00","1n32hnmxv1kgj",307274740,"11,866","2.025","2.046",".0",".00469",53.9188438
80342,"2","31/10/2020 09:00","1n32hnmxv1kgj",307274740,"10,530","1.928","1.941","35,023.5",".00268",54.0283001
80343,"1","31/10/2020 10:00","1n32hnmxv1kgj",307274740,"10,585","1.742","1.869","104,381.5",".00381",45.3582428
80343,"2","31/10/2020 10:00","1n32hnmxv1kgj",307274740,"9,502","1.608","1.616","103,232.5",".00229",44.4022311
80344,"1","31/10/2020 11:00","1n32hnmxv1kgj",307274740,"10,279","1.962","1.982","107,456.8",".00449",49.2412686
80344,"2","31/10/2020 11:00","1n32hnmxv1kgj",307274740,"8,993","1.841","1.850","108,078.7",".00270",49.1516735
80345,"1","31/10/2020 12:00","1n32hnmxv1kgj",307274740,"8,327","1.442","1.534","85,577.8",".00394",42.061847
80345,"2","31/10/2020 12:00","1n32hnmxv1kgj",307274740,"7,382","1.378","1.386","85,629.8",".00241",41.6278786
80346,"1","31/10/2020 13:00","1n32hnmxv1kgj",307274740,"10,311","1.785","1.806","121,671.9",".00393",54.4663951
80346,"2","31/10/2020 13:00","1n32hnmxv1kgj",307274740,"8,821","1.678","1.689","119,157.1",".00262",53.8266636
80347,"1","31/10/2020 14:00","1n32hnmxv1kgj",307274740,"10,213","1.785","1.805","117,377.9",".00419",53.0245765
80347,"2","31/10/2020 14:00","1n32hnmxv1kgj",307274740,"8,997","1.764","1.778","120,469.7",".00273",53.8278315
80348,"1","31/10/2020 15:00","1n32hnmxv1kgj",307274740,"9,984","1.995","2.029","120,509.2",".00472",53.729367
80348,"2","31/10/2020 15:00","1n32hnmxv1kgj",307274740,"8,702","1.916","1.932","118,794.5",".00265",52.3601471
80349,"1","31/10/2020 16:00","1n32hnmxv1kgj",307274740,"8,606","1.579","1.594","87,881.6",".00371",45.0221938
80349,"2","31/10/2020 16:00","1n32hnmxv1kgj",307274740,"7,484","1.541","1.552","87,047.1",".00237",44.5851149
80350,"1","31/10/2020 17:00","1n32hnmxv1kgj",307274740,"9,507","1.635","1.649","104,093.8",".00433",49.2866309
80350,"2","31/10/2020 17:00","1n32hnmxv1kgj",307274740,"8,159","1.603","1.613","102,921.8",".00277",48.5446746
80351,"1","31/10/2020 18:00","1n32hnmxv1kgj",307274740,"10,409","1.736","1.753","115,693.6",".00439",54.7419541
80351,"2","31/10/2020 18:00","1n32hnmxv1kgj",307274740,"8,891","1.694","1.706","116,377.6",".00330",53.9997751
80352,"1","31/10/2020 19:00","1n32hnmxv1kgj",307274740,"9,261","1.678","1.698","105,836.0",".00546",50.2358277
80352,"2","31/10/2020 19:00","1n32hnmxv1kgj",307274740,"8,093","1.597","1.738","104,327.2",".00273",49.2650439
80353,"1","31/10/2020 20:00","1n32hnmxv1kgj",307274740,"9,242","1.957","1.983","51,889.6",".00463",49.3557671
80353,"2","31/10/2020 20:00","1n32hnmxv1kgj",307274740,"8,047","1.821","1.834","109,942.3",".00273",49.3950541
80354,"1","31/10/2020 21:00","1n32hnmxv1kgj",307274740,"8,257","1.407","1.421","76,707.2",".00440",41.5950103
80354,"2","31/10/2020 21:00","1n32hnmxv1kgj",307274740,"7,321","1.317","1.327","75,736.1",".00261",42.2723672
80355,"1","31/10/2020 22:00","1n32hnmxv1kgj",307274740,"8,977","1.653","1.668","98,134.9",".00355",45.281163
80355,"2","31/10/2020 22:00","1n32hnmxv1kgj",307274740,"7,768","1.548","1.557","98,733.8",".00232",45.7046859
80356,"1","31/10/2020 23:00","1n32hnmxv1kgj",307274740,"9,618","1.768","1.796","108,603.6",".00513",51.7268663
80356,"2","31/10/2020 23:00","1n32hnmxv1kgj",307274740,"8,393","1.637","1.652","107,920.9",".00297",52.0649351
80357,"1","01/11/2020 00:00","1n32hnmxv1kgj",307274740,"10,284","1.851","1.877","115,989.0",".00451",51.80669
80357,"2","01/11/2020 00:00","1n32hnmxv1kgj",307274740,"8,690","1.726","1.740","117,829.5",".00261",52.7298044
80358,"1","01/11/2020 01:00","1n32hnmxv1kgj",307274740,"11,916","2.400","2.599",".0",".00591",48.6998993
80358,"2","01/11/2020 01:00","1n32hnmxv1kgj",307274740,"10,238","1.954","2.013","11,183.6",".00358",50.0584098
80359,"1","01/11/2020 02:00","1n32hnmxv1kgj",307274740,"10,345","1.995","2.075","97,430.1",".00496",45.7401643
80359,"2","01/11/2020 02:00","1n32hnmxv1kgj",307274740,"8,853","1.759","1.785","96,592.5",".00314",45.2178922
80360,"1","01/11/2020 03:00","1n32hnmxv1kgj",307274740,"11,511","2.113","2.178","121,469.2",".00518",51.2679176
80360,"2","01/11/2020 03:00","1n32hnmxv1kgj",307274740,"9,852","1.892","1.915","121,276.7",".00299",50.9493504
80361,"1","01/11/2020 04:00","1n32hnmxv1kgj",307274740,"13,324","2.348","2.461","123,693.7",".00478",55.2444461
80361,"2","01/11/2020 04:00","1n32hnmxv1kgj",307274740,"8,614","2.035","2.059","126,665.1",".00339",56.4736476
80362,"1","01/11/2020 05:00","1n32hnmxv1kgj",307274740,"12,262","1.923","1.970",".0",".00368",46.6701191
80362,"2","01/11/2020 05:00","1n32hnmxv1kgj",307274740,"7,435","1.664","1.674","104,275.8",".00320",47.3373235
80363,"1","01/11/2020 06:00","1n32hnmxv1kgj",307274740,"12,664","1.894","1.913","115,474.7",".00285",48.6445041
80363,"2","01/11/2020 06:00","1n32hnmxv1kgj",307274740,"7,609","1.753","1.763",".0",".00310",48.7367591
80364,"1","01/11/2020 07:00","1n32hnmxv1kgj",307274740,"13,373","2.084","2.118","118,740.7",".00336",52.9421222
80364,"2","01/11/2020 07:00","1n32hnmxv1kgj",307274740,"8,201","1.753","1.761","116,641.4",".00343",52.0565785
80365,"1","01/11/2020 08:00","1n32hnmxv1kgj",307274740,"10,375","1.840","1.989","20,133.6",".00315",52.2898313
80365,"2","01/11/2020 08:00","1n32hnmxv1kgj",307274740,"6,123","1.615","1.622","108,124.7",".00327",52.6369427
80366,"1","01/11/2020 09:00","1n32hnmxv1kgj",307274740,"7,829","2.579","2.606","161,930.6",".00527",71.6106782
80366,"2","01/11/2020 09:00","1n32hnmxv1kgj",307274740,"4,605","2.198","2.209","161,717.0",".00423",71.5509229
80367,"1","01/11/2020 10:00","1n32hnmxv1kgj",307274740,"8,584","2.306","2.324","162,807.4",".00526",70.7954334
80367,"2","01/11/2020 10:00","1n32hnmxv1kgj",307274740,"5,207","2.101","2.110","164,629.2",".00411",71.2091415
80368,"1","01/11/2020 11:00","1n32hnmxv1kgj",307274740,"8,475","2.414","2.434","164,601.0",".00495",72.1471386
80368,"2","01/11/2020 11:00","1n32hnmxv1kgj",307274740,"5,200","2.193","2.250","164,516.3",".00352",72.1659615
80369,"1","01/11/2020 12:00","1n32hnmxv1kgj",307274740,"7,397","2.429","2.444",".0",".00513",81.9718805
80369,"2","01/11/2020 12:00","1n32hnmxv1kgj",307274740,"4,279","2.237","2.246","166,693.0",".00402",82.0472073
80370,"1","01/11/2020 13:00","1n32hnmxv1kgj",307274740,"5,345","1.951","1.961","144,498.2",".00435",74.8798877
80370,"2","01/11/2020 13:00","1n32hnmxv1kgj",307274740,"3,082","1.853","1.861","145,284.5",".00441",75.3776768
80371,"1","01/11/2020 14:00","1n32hnmxv1kgj",307274740,"7,403","2.382","2.398","179,360.4",".00459",81.3051466
80371,"2","01/11/2020 14:00","1n32hnmxv1kgj",307274740,"4,449","2.239","2.251","179,535.9",".00442",81.3924477
80372,"1","01/11/2020 15:00","1n32hnmxv1kgj",307274740,"7,515","2.355","2.498","620.7",".00631",82.6938124
80372,"2","01/11/2020 15:00","1n32hnmxv1kgj",307274740,"4,462","2.170","2.179","180,531.7",".00396",83.0143433
80373,"1","01/11/2020 16:00","1n32hnmxv1kgj",307274740,"6,273","2.194","2.278","164,221.7",".00697",77.5075721
80373,"2","01/11/2020 16:00","1n32hnmxv1kgj",307274740,"3,846","2.135","2.157","163,144.8",".00413",77.3387936
80374,"1","01/11/2020 17:00","1n32hnmxv1kgj",307274740,"5,873","2.199","2.209","144,312.0",".00469",78.6388558
80374,"2","01/11/2020 17:00","1n32hnmxv1kgj",307274740,"3,574","2.195","2.204",".0",".00426",78.9045887
80375,"1","01/11/2020 18:00","1n32hnmxv1kgj",307274740,"6,016","1.729","1.738","139,003.9",".00490",79.186004
80375,"2","01/11/2020 18:00","1n32hnmxv1kgj",307274740,"3,606","1.702","1.711","133,647.9",".00437",78.5138658
80376,"1","01/11/2020 19:00","1n32hnmxv1kgj",307274740,"6,978","2.311","2.323","176,216.0",".00514",81.7046432
80376,"2","01/11/2020 19:00","1n32hnmxv1kgj",307274740,"4,192","2.280","2.292","174,159.7",".00382",81.0207538
80377,"1","01/11/2020 20:00","1n32hnmxv1kgj",307274740,"6,887","2.178","2.190",".0",".00456",81.9349499
80377,"2","01/11/2020 20:00","1n32hnmxv1kgj",307274740,"4,208","2.206","2.216","175,287.1",".00443",81.0841255
80378,"1","01/11/2020 21:00","1n32hnmxv1kgj",307274740,"6,619","2.268","2.279","163,198.4",".00533",80.6145943
80378,"2","01/11/2020 21:00","1n32hnmxv1kgj",307274740,"4,001","2.305","2.315","166,411.3",".00423",80.5786053
80379,"1","01/11/2020 22:00","1n32hnmxv1kgj",307274740,"4,786","1.871","1.880","129,403.4",".00531",74.1700794
80379,"2","01/11/2020 22:00","1n32hnmxv1kgj",307274740,"2,820","1.933","1.942","128,238.9",".00425",74.7996454
80380,"1","01/11/2020 23:00","1n32hnmxv1kgj",307274740,"6,802","2.055","2.177","160,735.5",".00642",81.0174949
80380,"2","01/11/2020 23:00","1n32hnmxv1kgj",307274740,"4,164","2.077","2.085","161,089.2",".00426",82.1472142
80381,"1","02/11/2020 00:00","1n32hnmxv1kgj",307274740,"7,159","2.424","2.457","176,622.3",".00481",81.058388
80381,"2","02/11/2020 00:00","1n32hnmxv1kgj",307274740,"3,492","2.309","2.318","177,828.7",".00428",80.7296678
80382,"1","02/11/2020 01:00","1n32hnmxv1kgj",307274740,"10,340","2.196","2.216","143,974.7",".00359",60.8952611
80382,"2","02/11/2020 01:00","1n32hnmxv1kgj",307274740,"5,203","1.998","2.007","145,952.2",".00413",61.2879108
80383,"1","02/11/2020 02:00","1n32hnmxv1kgj",307274740,"8,596","2.176","2.187","122,143.4",".00443",61.2917636
80383,"2","02/11/2020 02:00","1n32hnmxv1kgj",307274740,"4,204","2.047","2.055","122,080.3",".00359",60.8974786
80384,"1","02/11/2020 03:00","1n32hnmxv1kgj",307274740,"7,533","1.859","1.868",".0",".00367",62.6042745
80384,"2","02/11/2020 03:00","1n32hnmxv1kgj",307274740,"3,736","1.750","1.762","136,796.8",".00378",62.3760707
80385,"1","02/11/2020 04:00","1n32hnmxv1kgj",307274740,"9,840","2.272","2.286","153,265.9",".00400",70.8868902
80385,"2","02/11/2020 04:00","1n32hnmxv1kgj",307274740,"4,789","2.078","2.086","154,287.4",".00348",70.6389643
80386,"1","02/11/2020 05:00","1n32hnmxv1kgj",307274740,"8,227","2.427","2.441","153,325.3",".00488",69.6614805
80386,"2","02/11/2020 05:00","1n32hnmxv1kgj",307274740,"4,140","2.156","2.166","150,145.6",".00471",68.6362319
80387,"1","02/11/2020 06:00","1n32hnmxv1kgj",307274740,"7,652","2.443","2.459",".0",".00457",68.7037376
80387,"2","02/11/2020 06:00","1n32hnmxv1kgj",307274740,"3,883","2.262","2.274","158,531.0",".00669",68.4754056
80388,"1","02/11/2020 07:00","1n32hnmxv1kgj",307274740,"7,569","2.374","2.388","135,336.4",".00343",66.7066984
80388,"2","02/11/2020 07:00","1n32hnmxv1kgj",307274740,"3,891","2.162","2.172","135,929.8",".00559",67.2256489
80389,"1","02/11/2020 08:00","1n32hnmxv1kgj",307274740,"6,684","2.099","2.108","137,764.9",".00371",67.1769898
80389,"2","02/11/2020 08:00","1n32hnmxv1kgj",307274740,"3,421","1.939","1.947","137,614.6",".00544",65.511254
80390,"1","02/11/2020 09:00","1n32hnmxv1kgj",307274740,"8,554","2.382","2.393","152,164.0",".00378",68.9328969
80390,"2","02/11/2020 09:00","1n32hnmxv1kgj",307274740,"4,191","2.231","2.241","154,427.2",".00670",69.7807206
80391,"1","02/11/2020 10:00","1n32hnmxv1kgj",307274740,"8,330","2.224","2.236",".0",".00395",69.4438175
80391,"2","02/11/2020 10:00","1n32hnmxv1kgj",307274740,"4,152","2.079","2.088",".0",".00555",69.5883911
80392,"1","02/11/2020 11:00","1n32hnmxv1kgj",307274740,"6,885","2.407","2.421","176,683.1",".00428",80.4261438
80392,"2","02/11/2020 11:00","1n32hnmxv1kgj",307274740,"3,442","2.236","2.245","175,619.6",".00493",79.3951191
80393,"1","02/11/2020 12:00","1n32hnmxv1kgj",307274740,"6,180","2.262","2.274","147,295.6",".00519",79.32589
80393,"2","02/11/2020 12:00","1n32hnmxv1kgj",307274740,"3,042","2.130","2.140","148,597.3",".00524",79.066075
80394,"1","02/11/2020 13:00","1n32hnmxv1kgj",307274740,"5,346","1.879","1.889","137,836.9",".00450",75.2321362
80394,"2","02/11/2020 13:00","1n32hnmxv1kgj",307274740,"2,693","1.715","1.724","137,504.3",".00503",74.7437802
80395,"1","02/11/2020 14:00","1n32hnmxv1kgj",307274740,"7,331","2.520","2.536",".0",".00530",81.1669622
80395,"2","02/11/2020 14:00","1n32hnmxv1kgj",307274740,"3,639","2.324","2.335","177,274.0",".00542",81.3553174
80396,"1","02/11/2020 15:00","1n32hnmxv1kgj",307274740,"7,445","2.395","2.413","175,084.1",".00551",83.4890531
80396,"2","02/11/2020 15:00","1n32hnmxv1kgj",307274740,"3,689","2.194","2.207","177,094.0",".00609",83.7739225
80397,"1","02/11/2020 16:00","1n32hnmxv1kgj",307274740,"6,048","2.653","2.676","164,013.4",".00651",80.3447421
80397,"2","02/11/2020 16:00","1n32hnmxv1kgj",307274740,"4,602","2.484","2.502","164,761.5",".00488",79.7309865
80398,"1","02/11/2020 17:00","1n32hnmxv1kgj",307274740,"4,506","1.968","1.982","128,492.5",".00681",77.7241456
80398,"2","02/11/2020 17:00","1n32hnmxv1kgj",307274740,"3,550","1.759","1.768",".0",".00504",76.6861972
80399,"1","02/11/2020 18:00","1n32hnmxv1kgj",307274740,"5,537","2.181","2.195","160,539.5",".00719",78.8089218
80399,"2","02/11/2020 18:00","1n32hnmxv1kgj",307274740,"4,441","2.064","2.074","162,931.1",".00441",79.1551452
80400,"1","02/11/2020 19:00","1n32hnmxv1kgj",307274740,"6,643","2.342","2.356",".0",".00671",83.8712931
80400,"2","02/11/2020 19:00","1n32hnmxv1kgj",307274740,"5,294","2.196","2.208","168,345.0",".00483",83.9533434
80401,"1","02/11/2020 20:00","1n32hnmxv1kgj",307274740,"5,394","2.460","2.474","175,940.1",".00644",81.9538376
80401,"2","02/11/2020 20:00","1n32hnmxv1kgj",307274740,"5,540","2.349","2.365","176,532.9",".00471",81.0516245
80402,"1","02/11/2020 21:00","1n32hnmxv1kgj",307274740,"4,631","2.365","2.378","144,183.8",".00718",79.067588
80402,"2","02/11/2020 21:00","1n32hnmxv1kgj",307274740,"5,076","2.295","2.307","145,763.0",".00423",78.7003546
80403,"1","02/11/2020 22:00","1n32hnmxv1kgj",307274740,"3,809","1.777","1.788","136,357.3",".00704",77.1089525
80403,"2","02/11/2020 22:00","1n32hnmxv1kgj",307274740,"4,034","1.619","1.628","131,885.1",".00412",75.5413981
80404,"1","02/11/2020 23:00","1n32hnmxv1kgj",307274740,"5,825","2.488","2.504","168,506.0",".00692",82.0156223
80404,"2","02/11/2020 23:00","1n32hnmxv1kgj",307274740,"6,155","2.315","2.328",".0",".00384",81.9340374
80405,"1","03/11/2020 00:00","1n32hnmxv1kgj",307274740,"5,495","2.246","2.284","45,713.2",".00680",82.8014559
80405,"2","03/11/2020 00:00","1n32hnmxv1kgj",307274740,"5,942","2.096","2.106","169,416.6",".00428",83.4432851
80406,"1","03/11/2020 01:00","1n32hnmxv1kgj",307274740,"6,063","2.211","2.225","131,040.2",".00542",56.9064819
80406,"2","03/11/2020 01:00","1n32hnmxv1kgj",307274740,"6,958","2.199","2.354","128,987.3",".00298",56.1368209
80407,"1","03/11/2020 02:00","1n32hnmxv1kgj",307274740,"4,729","1.969","1.979","107,553.0",".00593",57.3442588
80407,"2","03/11/2020 02:00","1n32hnmxv1kgj",307274740,"6,606","2.015","2.025","107,263.6",".00296",57.6557675
80408,"1","03/11/2020 03:00","1n32hnmxv1kgj",307274740,"3,961","1.846","1.855","114,630.4",".00545",54.6417571
80408,"2","03/11/2020 03:00","1n32hnmxv1kgj",307274740,"5,333","1.841","1.849","112,848.9",".00281",55.0420026
80409,"1","03/11/2020 04:00","1n32hnmxv1kgj",307274740,"5,598","2.258","2.268","144,399.6",".00504",68.5909253
80409,"2","03/11/2020 04:00","1n32hnmxv1kgj",307274740,"7,682","2.281","2.290","142,633.4",".00264",67.9185108
80410,"1","03/11/2020 05:00","1n32hnmxv1kgj",307274740,"4,617","2.448","2.461","150,315.5",".00658",66.9008014
80410,"2","03/11/2020 05:00","1n32hnmxv1kgj",307274740,"6,990","2.467","2.479","151,028.9",".00295",67.2715308
80411,"1","03/11/2020 06:00","1n32hnmxv1kgj",307274740,"4,158","2.426","2.437","147,246.6",".00709",66.7631073
80411,"2","03/11/2020 06:00","1n32hnmxv1kgj",307274740,"6,590","2.515","2.529",".0",".00297",66.0183612
80412,"1","03/11/2020 07:00","1n32hnmxv1kgj",307274740,"3,314","1.972","1.982",".0",".00746",57.543452
80412,"2","03/11/2020 07:00","1n32hnmxv1kgj",307274740,"5,300","1.995","2.004","103,923.0",".00307",57.7335849
80413,"1","03/11/2020 08:00","1n32hnmxv1kgj",307274740,"4,153","2.243","2.254","140,826.8",".00579",66.1692752
80413,"2","03/11/2020 08:00","1n32hnmxv1kgj",307274740,"6,503","2.240","2.248","137,451.5",".00291",65.2226665
80414,"1","03/11/2020 09:00","1n32hnmxv1kgj",307274740,"4,590","2.466","2.478","155,856.3",".00731",69.3239651
